产品编码,产品名称,产品缩略图,销售价,市场价,评论数,Q&A,促销1세일,促销2오늘드림,促销3증정,促销41+1,促销5쿠폰,品牌,品牌id,品牌logo图片url,详情页图,容量重量,适合肌肤类型,流通期限,使用方法,化妆品制造企业&销售企业,制造国家,成分,功能性化妆品,使用注意事项,品质保证基准,售后服务电话,当前网址,当前时间
A000000149992,★토너&로션SET★마녀공장 비피다 바이옴 앰플 토너 300ml + 로션 300ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014999203ko.jpg?l=ko,"29,900","35,000",380,12,세일,오늘드림,,,,마녀공장,A001924,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2020/12/2445168984175454401.jpg,,[본품]마녀공장 비피다 바이옴 앰플 토너 300ml+[본품]마녀공장 비피다 바이옴 앰플 로션 300ml,모든 피부용,"제조일로부터 2년, 개봉 후 1년","1. 비피다 바이옴 앰플 토너 300ml
: 세안 후 화장솜에 앰플 토너를 충분히 적신 뒤 피부 결을 따라 부드럽게 닦아낸 후 가볍게 두드려 흡수시켜 줍니다.
2. 비피다 바이옴 앰플 로션 300ml
: 적당량을 취해 피부 결을 따라 골고루 발라준 다음 가볍게 두드려 흡수시켜 줍니다.",화장품제조업자 : 비피다 바이옴 앰플 토너&로션 - 코스맥스(주) / 화장품책임판매업자 : (주)마녀공장,대한민국,"1. 비피다 바이옴 앰플 토너 300ml
: 정제수, 부틸렌글라이콜, 글리세린, 프로판다이올, 펜틸렌글라이콜, 버지니아풍년화수, 락토바실러스발효용해물, 락토코쿠스발효용해물, 락토바실러스/호박발효추출물, 효모발효여과물, 베타인, 알란토인, 판테놀, 세라마이드엔피, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 하이드롤라이즈드글라이코사미노글리칸, 소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 하이드로제네이티드레시틴, 비피다발효여과물, 비피다발효용해물, 자일리톨, 안하이드로자일리톨, 자일리틸글루코사이드, 글루코오스, 1,2-헥산다이올, 흰버드나무껍질추출물, 락토바이오닉애씨드, 사탕수수추출물, 쿠티박테리움 그라눌로숨발효추출여과물(10ppb), 프룩토오스, 프룩토올리고사카라이드, 카프릴릭/카프릭트라이글리세라이드, 벤질글라이콜, 토코페롤, 에틸헥실글리세린, 잔탄검, 다이소듐이디티에이, 아이리쉬모스추출물, 클로렐라 불가리스추출물
※ 비피다 발효 성분 1,000ppm 함유(비피다발효여과물, 비피다발효용해물)
2. 비피다 바이옴 앰플 로션 300ml
: 정제수, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 나이아신아마이드, 퀸즈랜드넛오일, 펜틸렌글라이콜, 1,2-헥산다이올, 비피다발효용해물(10,000ppm), 소듐하이알루로네이트, 하이알루로닉애씨드, 하이드롤라이즈드하이알루로닉애씨드, 포타슘하이알루로네이트, 부틸렌글라이콜, 하이드롤라이즈드글라이코사미노글리칸, 하이드록시프로필트라이모늄하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 소듐아세틸레이티드하이알루로네이트, 아이리쉬모스추출물, 사탕수수추출물, 쿠티박테리움 그라눌로숨발효추출여과물(1,000ppm), 하이드롤라이즈드소듐하이알루로네이트, 호호바에스터, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 글리세릴스테아레이트, 하이드로제네이티드폴리데센, 카프릴릴글라이콜, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 토코페롤, 에틸헥실글리세린, 소듐파이테이트, 솔비탄아이소스테아레이트, 프로판다이올, 트로메타민, 벤질글라이콜, 세테아릴알코올, 유칼립투스잎오일, 단향오일, 라벤더오일, 카보머, 아데노신",Y,"1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것
2. 상처가 있는 부위 등에는 사용을 자제할 것
3. 보관 및 취급 시의 주의사항 가) 어린이의 손이 닿지 않는 곳에 보관할 것 나) 직사광선을 피해서 보관할 것","본 상품에 이상이 있을 경우, 공정거래위원회 고시 ""소비자 분쟁 해결 기준""에 의해 보상해드립니다.",02-6013-0855,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000149992&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:34:36
A000000155994,포맨트 시그니처 올인원 에센스 96ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015599402ko.jpg?l=ko,"23,100","28,900",11,0,세일,오늘드림,,,,포맨트,A002418,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2020/12/8570951017338703902.jpg,,Day 48 ml / Night 48 ml (48ml l e 1.62 fl. oz.*2ea),모든피부용,제조일로부터 3년,적당량을 손에 덜어 얼굴 전체에 골고루 펴 발라줍니다.,(주)서울화장품 / 주식회사 에이피알,대한민국,"정제수, 에칠헥실메톡시신나메이트, 호모살레이트, 비스-에칠헥실옥시페놀메톡시페닐트리아진, 다이프로필렌글라이콜, 다이페닐실록시페닐트라이메티콘, 에칠헥실살리실레이트, 티타늄디옥사이드, 나이아신아마이드, 글리세릴스테아레이트, 부틸옥틸살리실레이트, 폴리글리세릴-2스테아레이트, 스테아릭애씨드, 스테아릴알코올, 부틸렌글라이콜, 사이클로펜타실록세인, 솔비탄세스퀴올리에이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 카프릴릴글라이콜, 소듐메틸스테아로일타우레이트, 트로메타민, 펜틸렌글라이콜, 하이드록시아세토페논, 아크릴레이트/에틸헥실아크릴레이트/다이메티콘메타크릴레이트코폴리머, 향료, 트레할로오스, 트라이에톡시실릴에틸폴리다이메틸실록시에틸헥실다이메티콘, 에틸헥실글리세린, 아데노신, 다이소듐이디티에이, 1,2-헥산다이올, 병풀추출물, 아라키딕애씨드, 황금추출물, 호장근뿌리추출물, 팔미틱애씨드, 소듐하이알루로네이트, 트루로즈오브예리코추출물, 스페인감초뿌리추출물, 녹차추출물, 올레익애씨드, 로즈마리잎추출물, 마트리카리아꽃추출물, 대왕송잎추출물, 칡뿌리추출물, 달맞이꽃추출물, 당느릅나무뿌리추출물, 하이드롤라이즈드하이알루로닉애씨드, 하이드록시프로필트라이모늄하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 소듐아세틸레이티드하이알루로네이트, 시트로넬올, 제라니올, 헥실신남알, 리날룰,",Y,"화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것
상처가 있는 부위 등에는 사용을 자제할 것
보관 및 취급 시의 주의사항
1) 어린이의 손이 닿지 않는 곳에 보관할 것
2) 직사광선을 피해서 보관할 것
눈에 들어갔을 때에는 즉시 씻어낼 것
사용 후 물로 씻어내지 않으면 탈모 또는 탈색의 원인이 될 수 있으므로 주의할 것
* 사용 전에 반드시 사용법 및 사용 시의 주의사항을 숙지하신 후 사용하십시오.",본 상품에 이상이 있을경우 공정거래위원회 고시 소비자 분쟁 해결 기준에 의해 보상해드립니다.,소비자 상담실 : 1544-7458,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000155994&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:34:46
A000000147387,나인위시스 하이드라 앰플 토너 기획세트(150ml+50ml 증정),https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0014/A00000014738706ko.jpg?l=ko,"16,900","26,000",436,6,세일,오늘드림,증정,,,나인위시스,A002517,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/1/8251475623378033004.jpg,,150ml(50ml 증정),모든 피부 타입,제조일로부터 3년,"스킨케어 첫단계에서 화장솜과 사용하여 피부결을 정돈해주시거나, 손에 적당량을 덜어 흡수시켜 주세요
건조함이 고민일 경우에는 화장솜에 토너를 적셔 토너팩으로 활용하셔도 좋습니다.",(주)코테온 / (주)나인위시스,대한민국,"코코넛야자수(52%),소듐하이알루로네이트(25%),부틸렌글라이콜,다이프로필렌글라이콜,글리세린,바오밥나무씨추출물(10,000ppm),정제수,스쿠알란(5,000ppm),폴리글리세릴-4카프레이트,글라이코실트레할로오스,1,2-헥산다이올,베타인,하이드로제네이티드스타치하이드롤리세이트,카프릴릴글라이콜,접시꽃추출물,석류추출물,무화과추출물,뽕나무열매추출물,은행추출물,알로에베라잎추출물(500ppm),에틸헥실글리세린,다이포타슘글리시리제이트,카보머,알지닌,펜틸렌글라이콜,루이보스추출물,스페인감초뿌리추출물,몰약수지추출물,소엽잎추출물,모하비유카뿌리추출물",해당사항 없음,"1) 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것
2) 상처가 있는 부위 등에는 사용을 자제할 것
3) 보관 및 취급 시의 주의사항
가) 어린이의 손이 닿지 않는 곳에 보관할 것
나) 직사광선을 피해서 보관할 것",본 제품은 공정거래위원회고시 소비자분쟁해결 기준에 의거 교환 또는 보상 받을 수 있습니다.,1522-2393,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000147387&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:34:55
A000000012809,피지오겔 DMT 로션 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0001/A00000001280903ko.jpg?l=ko,"35,500","35,500","6,344",92,,오늘드림,,,,피지오겔,A000729,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/1/3382333802150383116.jpg,,■ 200ml,모든 피부용,제조일자로부터 36개월,적당량을 취하여 피부에 마사지하듯 두드려 흡수시켜줍니다.,■ (주)엘지생활건강,■태국,"■ 정제수, 카프릴릭/카프릭트리글리세라이드,, 글리세린, 펜틸렌글라이콜, 코코넛오일, 기름야자오일, 쉐어버터, 올리브오일, 하이드로제네이티드레시틴, 하이드록시에칠셀룰로오스, 카프릴릴글라이콜, 잔탄검, 스쿠알란, 카보머, 소듐카보머, 세라마이드3",해당사항 없음,"■1.화장품을 사용하여 다음과 같은 이상이 있을 경우에는 사용을 중지하여야 하며, 계속 사용하면 증상을 악화시키므로 피부과 전문의 등에게 상담하십시오. (사용중 붉은 반점, 부어오름, 가려움증, 자극 등의 이상이 있는 경우/ 적용부위가 직사광선에 의하여 위와 같은 이상이 있는 경우)
2.상처가 있는 부위, 습진 및 피부염 등의 이상이 있는 부위에는 사용하지 마십시오.
3.보관 및 취급상의 주의사항 (사용 후에는 반드시 마개를 닫아두십시오. 유,소아의 손이 닿지않는 곳에 보관하십시오. 고온 내지 저온의 장소 및 직사광선이 닿는 곳에는 보관하지 마십시오)",■ 제품에 이상이 있을 경우 재정경제부 고시에 의거 보상받을 수 있습니다.,■ 080-023-7007,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000012809&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:35:04
A000000104167,크리니크 클래리파잉 로션 투와이스 어 데이 엑스폴리에이터 2 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0010/A00000010416703ko.jpg?l=ko,"23,800","34,000",254,13,세일,오늘드림,증정,,,크리니크,A001641,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/1/2747621900714910390.jpg,,200ml,건복합성,제조일로부터 36개월,"- 아침, 저녁으로 하루 두 번 페이셜 솝으로 세안 한 후 화장솜에 500원동전 크기로 묻혀서 얼굴 전체와 목을 닦아줍니다. (눈가와 입가는 제외)
- 화장솜이나 퍼프에 묻힌 채로 특정 부위에 올려 두지 마십시요.",크리니크/이엘씨에이(유),영국,"정제수, 변성알코올, 글리세린, 위치하젤, 아세틸글루코사민, 멘톨, 소듐하이알루로네이트, 트레할로스, 부틸렌글라이콜, 디소듐포스페이트, 페녹시에탄올, 자색401호, 적색201호, 적색227호 [ILN31414]

*제공된 성분은 동일 제품이라도 경우에 따라 변경될 수 있습니다. 최신정보는 제품 포장의 성분을 참고하시거나 본사 고객관리지원팀으로 연락 부탁 드립니다.",해당사항 없음,"1) 화장품을 사용하여 다음과 같은 이상이 있는 경우에는 사용을 중지하여야 하며, 계속 사용하면 증상이 악화되므로 피부과 전문의 등에게 상담할 것
가) 사용 중 붉은 반점, 부어오름, 가려움증, 자극 등의 이상이 있는 경우
나) 적용 부위가 직사광선에 의하여 위와 같은 이상이 있는 경우
2) 상처가 있는 부위, 습진 및 피부염 등의 이상이 있는 부위에는 사용을 하지 말 것
3) 보관 및 취급 시의 주의사항
가) 사용 후에는 반드시 마개를 닫아둘 것
나) 유아ㆍ소아의 손이 닿지 않는 곳에 보관할 것
다) 고온 또는 저온의 장소 및 직사광선이 닿는 곳에는 보관하지 말 것
* 기타 제품 특이적인 주의사항은 제품 포장 참조","이엘씨에이한국(유)를 통해 공식 수입.판매되는 제품에 한해서, 제품에 이상이 있을 경우 공정거래위원회고시 품목별 소비자 분쟁 해결 기준에 따라 안내 받으실 수 있습니다.",02-3440-2511,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000104167&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:35:14
A000000129443,이즈앤트리 NEW 히아루론산 토너 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0012/A00000012944311ko.jpg?l=ko,"11,900","16,000",421,7,세일,오늘드림,,,,이즈앤트리,A001846,/pc-static-root/image/product/logo_default.png,,200ml,모든피부타입,용기별도표기/개봉 후 6개월 이내 사용 권장,세안 후 적당량을 화장솜이나 손에 덜어 얼굴 전체에 가볍게 두드려 흡수시켜줍니다.,(주)에스겔코스메틱/ (주)이즈앤트리,대한민국,"정제수,프로판다이올,1,2-헥산다이올,소듐하이알루로네이트,트레할로오스,소듐피씨에이,글리세린,하이알루로닉애씨드,알로에베라잎추출물,접시꽃뿌리추출물,만주자작나무수액,쇠비름추출물,하이드롤라이즈드소듐하이알루로네이트,베타-글루칸,판테놀,펜틸렌글라이콜,카프릴릴글라이콜,부틸렌글라이콜",해당사항 없음,"1)화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것 2)상처가 있는 부위 등에는 사용을 자제할 것 3)보관 및 취급 시의 주의사항 가)어린이의 손이 닿지 않는 곳에 보관할 것 나)직사광선을 피해서 보관할 것",본 상품이 이상이 있을 경우 공정거래위원회 고시에 의거 보상해 드립니다.,032-328-0005,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000129443&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:35:23
A000000132122,더랩바이블랑두 올리고 히알루론산 5000토너 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0013/A00000013212204ko.jpg?l=ko,"16,800","21,000","1,608",9,세일,오늘드림,,,,더랩바이블랑두,A002924,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/1/6980438432834939682.jpg,,200ml,모든 피부 타입,제조일로부터 3년,"1. 적당량을 손에 덜어 피부결을 따라 발라주고 손 끝으로 가볍게 두드려 흡수시켜 줍니다.
2. 특별한 케어가 필요한 날, 피부가 열로 인해 자극 받은 날엔 화장솜에 듬뿍 묻혀 10~15분간 붙여주고 진정수분팩으로 활용합니다.",(주)나투젠 / (주)에런케이,대한민국,"정제수, 부틸렌글라이콜, 글리세린, 베타인, 소듐하이알루로네이트(2510ppm), 하이드롤라이즈드하이알루로닉애씨드(5ppm), 소듐아세틸레이티드하이알루로네이트(0.5ppm), 동백나무잎추출물, 베타-글루칸, 1,2-헥산다이올, 보스웰리아수지추출물, 다이소듐이디티에이, 알란토인, 판테놀, 에틸헥실글리세린",해당사항 없음,"1) 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것
2) 상처가 있는 부위 등에는 사용을 자제할 것
3) 보관 및 취급 시의 주의사항
가) 어린이의 손이 닿지 않는 곳에 보관할 것
나) 직사광선을 피해서 보관할 것",본 제품은 공정거래위원회고시 소비자분쟁해결 기준에 의거 교환 또는 보상 받을 수 있습니다.,070-4667-5996,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000132122&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:35:33
A000000158616,디오디너리 글리코릭 애시드 7% 토닝 솔루션 240ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015861601ko.jpg?l=ko,"10,600","10,600",345,0,,오늘드림,,,,디오디너리,A003210,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/4/6777765113738918449.jpg,,240ml,모든피부타입,개봉 후 12개월(제조연월 별도표기),"이상적으로 저녁에만 사용하시고, 하루 1회 이상 사용하지 마세요. 클렌징 후 화장솜을 포뮬러로 적시고 얼굴과 목을 쓸어줍니다. 눈가를 피하고 눈에 직접 닿지 않도록 주의하세요. 헹궈내지 마세요. 필요에 따라 추가적인 스킨 트리트먼트 제품을
사용하세요. 본 제품의 피부 접촉은 한정된 빈도 또는 기간으로 제한하여 사용합니다. 자극이 발생할 경우 사용을 중단하고 의사와
상의하시기 바랍니다. 손상되지 않은 피부에 지시된 대로만 사용하세요. 사용 전 패치 테스트를 권장합니다. 패치 테스팅 가이드
카드 또는 당사 웹사이트의 패치 테스트 상세 가이드를 참조하세요. 어린이의 손이 닿지 않는 곳에 보관합니다.
(광화상 경고: 본 제품은 햇볕에 대한 피부의 민감도를 높이는 알파 하이드록시산(AHA)을 함유하고 있음으로 광화상이
발생할 수 있습니다. 제품 사용 기간과 이후 1주일 동안은 자외선 차단제를 사용하고 피부를 보호하는 을 착용하며 햇볕 노출을
제한하세요.)","1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것. 2. 상처가 있는 부위 등에는 사용을 자제할 것. 3. 보관 및 취급 시의 주의사항 가) 어린이의 손이 닿지 않는 곳에 보관할 것. 나) 직사광선을 피해서 보관할 것.",캐나다,"정제수, 글라이콜릭애씨드(7%), 다마스크장미꽃수, 수레국화꽃수, 알로에베라잎수, 프로판다이올, 글리세린, 트라이에탄올아민, 아미노메틸프로판올, 인삼추출물, 마운틴페퍼열매추출물, 마운틴페퍼잎추출물, 아스파틱애씨드, 알라닌, 글라이신, 세린, 발린, 이소류신, 프롤린, 트레오닌, 히스티딘, 페닐알라닌, 글루타믹애씨드, 알지닌, 피씨에이, 소듐피씨에이, 소듐락테이트, 프룩토오스, 글루코오스, 수크로오스, 우레아, 헥실니코티네이트, 덱스트린, 시트릭애씨드, 폴리솔베이트20, 젤란검, 트라이소듐에틸렌다이아민다이석시네이트, 소듐클로라이드, 헥실렌글라이콜, 포타슘솔베이트, 소듐벤조에이트, 1,2-헥산다이올, 카프릴릴글라이콜",해당사항 없음,"1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것. 2. 상처가 있는 부위 등에는 사용을 자제할 것. 3. 보관 및 취급 시의 주의사항 가) 어린이의 손이 닿지 않는 곳에 보관할 것. 나) 직사광선을 피해서 보관할 것. 4. 햇빛에 대한 피부의 감수성을 증가시킬 수 있으므로 자외선 차단제를 함께 사용할 것. 5. 일부에 시험 사용하여 피부 이상을 확인할 것.",본 상품에 이상이 있을 경우 공정거래위원회 고시 소비자분쟁해결기준에 의해 보상해드립니다.,소비자 상담실: 070-7775-2612,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000158616&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:35:42
A000000006564,우르오스 스킨로션 200ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0000/A00000000656401ko.jpg?l=ko,"29,700","29,700",842,28,,오늘드림,,,,우르오스,A000828,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2020/12/2459005690404883128.jpg,,■ 200ml,■ 지복합성 피부를 위한 워터타입 스킨케어 [ 2 in 1 ],"■ 제조일로부터 (36개월/3년)이내의 상품을 순차적으로 발송, 유통기한 개봉후 12개월","■ 면도, 세안 또는 샤워 후 적당량을 손에 덜어 발라 주십시오.","■ 제조자 : Otsuka Phamrceuticl Co., Ltd ■ 판매자 : 한국오츠카제약",■ 일본,"■ 정제수, 에탄올, 펜틸렌글라이콜, 베타인, 글리세린, 피이지-6, 피이지-32, 아데노신포스페이트, 페녹시에탄올, 소듐하이드록사이드, 피피지-6-데실테트라데세스-30, 소듐디라우라미도글루타마이드라이신, 알진, 시트릭애씨드, 켈프추출물, 부틸렌글라이콜, 소듐하이알루로네이트, 터펜틴, 아틀라스시다껍질오일, 라임오일, 라반딘오일, 구주소나무잎오일, 팔각회향열매/씨오일, 페퍼민트오일, 로즈마리잎오일, 서양측백나무잎오일, 리날룰, 리모넨",해당사항 없음,"1) 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것
2) 상처가 있는 부위 등에는 사용을 자제할 것
3) 보관 및 취급 시의 주의사항
가) 어린이의 손이 닿지 않는 곳에 보관할 것
나) 직사광선을 피해서 보관할 것",■ 본 제품에 이상이 있을 경우 공정거래위원회고시 소비자분쟁해결기준에 의해 보상해 드립니다.,■ 080-090-5654,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000006564&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:35:51
A000000157555,메디큐브 슈퍼시카 토너 210ml,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0015/A00000015755501ko.jpg?l=ko,"18,400","23,000",2,0,세일,오늘드림,,,,메디큐브,A001925,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2021/3/3541176892567400898.jpg,,210ml | 7.10 fl. oz.,모든 피부용,"제조일로부터 1,095일","스킨케어 첫 단계에서 화장솜에 내용물을 충분히 취해 피부결을 따라 닦아낸 후, 남은 내용물은 두드려 흡수시켜 줍니다.",(주)노디너리 / 주식회사 에이피알,대한민국,"정제수, 메틸프로판다이올, 1,2-헥산다이올, 사카라이드하이드롤리세이트, 감초전초추출물, 글리세레스-25피씨에이아이소스테아레이트, 글루코노락톤, 에틸헥실글리세린, 글리세린, 하이드록시에틸셀룰로오스, 다이포타슘글리시리제이트, 알란토인, 다이소듐이디티에이, 다이프로필렌글라이콜, 폴리글리세릴-10올리에이트, 판테놀, 부틸렌글라이콜, *병풀뿌리추출물(88ppm), *병풀잎추출물(88ppm), *병풀추출물(88ppm), 펜틸렌글라이콜, *마데카소사이드(15ppm), 프로판다이올, 멕시칸치아씨추출물, 약모밀추출물, *아시아틱애씨드(0.4ppm), *마데카식애씨드(0.3ppm), *아시아티코사이드(0.3ppm), 엑토인, *Super Cica 7™ 10,000PPM",해당사항 없음,"1. 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것
2. 상처가 있는 부위 등에는 사용을 자제할 것
3. 보관 및 취급 시의 주의사항
1) 어린이의 손이 닿지 않는 곳에 보관할 것
2) 직사광선을 피해서 보관할 것
*사용 전에 반드시 사용법 및 사용 시의 주의사항을 숙지하신 후 사용하십시오.",본 상품에 이상이 있을 경우 공정거래위원회 고시 ‘소비자 분쟁 해결 기준’에 의해 보상해드립니다.,1577-0719,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000157555&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:36:01
A000000117541,우르오스 올인원 스킨밀크&스킨로션 200ml 택 1,https://image.oliveyoung.co.kr/uploads/images/goods/550/10/0000/0011/A00000011754101ko.jpg?l=ko,"29,700","29,700","1,991",26,,오늘드림,,,,우르오스,A000828,https://image.oliveyoung.co.kr/uploads/images/onlBrandMgmt/2020/12/2459005690404883128.jpg,,■ 200ml,■ 중건성 피부를 위한 밀크타입 스킨케어 [ 2 in 1 ],"■ 제조일로부터 (36개월/3년)이내의 상품을 순차적으로 발송, 유통기한 개봉후 12개월","면도, 세안 또는 샤워 후 적당량을 손에 덜어 발라 주십시오.","■ 제조자 : Otsuka Phamrceuticl Co., Ltd ■ 판매자 : 한국오츠카제약",일본,"■ 우르오스 올인원 스킨밀크 200ml
정제수, 글리세린, 하이드로제네이티드폴리(C6-12올레핀), 에탄올, 폴리글리세릴-10이소스테아레이트, 아데노신포스페이트, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 하이드록시프로필사이클로덱스트린, 부틸렌글라이콜, 그릴세릴카프릴레이트, 폴리글리세릴-10스테아레이트, 소듐이소스테아로일락테이트, 소듐락테이트, 팔각회향열매/씨오일, 서양측백나무잎오일, 아틀라스시다껍질오일, 라반딘오일, 라임오일, 페퍼민트오일, 구주소나무잎오일, 로즈마리잎오일, 터펜틴, 클로브꽃추출물, 사철쑥꽃추출물, 소듐하이드록사이드, 리날룰, 리모넨
■ 우르오스 올인원 스킨로션 200ml
정제수, 에탄올, 펜틸렌글라이콜, 베타인, 글리세린, 피이지-6, 피이지-32, 아데노신포스페이트, 페녹시에탄올, 소듐하이드록사이드, 피피지-6-데실테트라데세스-30, 소듐디라우라미도글루타마이드라이신, 알진, 시트릭애씨드, 켈프추출물, 부틸렌글라이콜, 소듐하이알루로네이트, 터펜틴, 아틀라스시다껍질오일, 라임오일, 라반딘오일, 구주소나무잎오일, 팔각회향열매/씨오일, 페퍼민트오일, 로즈마리잎오일, 서양측백나무잎오일, 리날룰",해당사항 없음,"1. 본 제품을 사용하여 다음과 같은 이상이 있는 경우에는 사용을 중지하여야 하며, 계속 사용하면 증상을 악화시키므로 피부과 전문의 등에게 상담 하십시오 1)사용 중 붉은 반점, 부어오름, 가려움증, 자극 등의 이상이 있는 경우 2)적용부위가 직사광선에 의하여 위와 같은 이상이 있는 경우 2. 상처, 습진 및 피부염 등의 이상이 있는 부위에는 사용을 하지 마십시오 3. 본 제품이 눈에 들어갔을 때에는 즉시 씻어내십시오 4. 보관 및 취급상의 주의사항 1) 사용 후에는 반드시 마개를 닫아 두십시오 2) 유？소아의 손이 닿지 않는 곳에 보관 하십시오 3) 고온 내지 저온의 장소 및 직사광선이 닿는 곳에는 보관하지 마십시오",■본 제품에 이상이 있을 경우 공정거래위원회고시 소비자분쟁해결기준에 의해 보상해 드립니다.,■ 080-090-5654,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000117541&dispCatNo=100000100010008&trackingCd=Cat100000100010008_Small&curation&egcode&rccode&egrankcode,2021-11-25 10:36:10
